"t";"iL";"iG";"iSd";"slope";"intercept"
11;18;2;7;889,213;7138,41
11;18;3;7;889,022;7140,876
11;18;4;7;890,166;7135,357
11;18;5;7;892,072;7125,003
11;18;0;8;887,918;7093,922
11;18;1;8;887,295;7102,256
11;18;2;8;886,7;7110,336
11;18;3;8;886,449;7116,093
11;18;4;8;888,948;7104,251
11;18;5;8;891,55;7091,891
11;19;0;0;886,697;7402,438
11;19;1;0;886,697;7402,438
11;19;2;0;886,697;7402,438
11;19;3;0;886,697;7402,438
11;19;4;0;886,697;7402,438
11;19;5;0;886,697;7402,438
11;19;0;1;888,728;7368,246
11;19;1;1;888,728;7368,246
11;19;2;1;888,728;7368,246
11;19;3;1;888,728;7368,246
11;19;4;1;888,728;7368,246
11;19;5;1;888,728;7368,246
11;19;0;2;889,718;7341,154
11;19;1;2;889,718;7341,154
11;19;2;2;889,718;7341,154
11;19;3;2;889,718;7341,154
11;19;4;2;889,718;7341,154
11;19;5;2;889,718;7341,154
11;19;0;3;891,258;7296,626
11;19;1;3;891,258;7296,626
11;19;2;3;891,209;7297,247
11;19;3;3;891,166;7297,796
11;19;4;3;891,131;7298,236
11;19;5;3;891,106;7298,549
11;19;0;4;891,034;7265,92
11;19;1;4;890,966;7266,782
11;19;2;4;890,903;7267,577
11;19;3;4;890,817;7268,686
11;19;4;4;890,967;7268,263
11;19;5;4;891,094;7267,852
11;19;0;5;893,39;7223,408
11;19;1;5;893,311;7224,409
11;19;2;5;893,187;7225,996
11;19;3;5;893,063;7227,596
11;19;4;5;893,319;7226,47
11;19;5;5;893,486;7225,547
11;19;0;6;895,118;7192,93
11;19;1;6;895,105;7193,101
11;19;2;6;895,028;7194,07
11;19;3;6;894,981;7194,668
11;19;4;6;895,77;7189,787
11;19;5;6;895,947;7188,621
11;19;0;7;897,013;7154,208
11;19;1;7;897,013;7154,208
11;19;2;7;897,013;7154,208
11;19;3;7;896,958;7154,904
11;19;4;7;897,452;7152,017
11;19;5;7;897,693;7150,479
11;19;0;8;895,392;7111,274
11;19;1;8;895,031;7116,016
11;19;2;8;894,726;7120,045
11;19;3;8;894,845;7121,636
11;19;4;8;896,795;7111,658
11;19;5;8;897,212;7110,263
11;20;0;0;893,503;7377,034
11;20;1;0;893,503;7377,034
11;20;2;0;893,503;7377,034
11;20;3;0;893,503;7377,034
11;20;4;0;893,503;7377,034
11;20;5;0;893,503;7377,034
11;20;0;1;894,879;7360,112
11;20;1;1;894,879;7360,112
11;20;2;1;894,879;7360,112
11;20;3;1;894,879;7360,112
11;20;4;1;894,879;7360,112
11;20;5;1;894,879;7360,112
11;20;0;2;895,889;7331,723
11;20;1;2;895,889;7331,723
11;20;2;2;895,889;7331,723
11;20;3;2;895,889;7331,723
11;20;4;2;895,889;7331,723
11;20;5;2;895,889;7331,723
11;20;0;3;897,278;7302,72
11;20;1;3;897,278;7302,72
11;20;2;3;897,278;7302,72
11;20;3;3;897,278;7302,72
11;20;4;3;897,278;7302,72
11;20;5;3;897,278;7302,72
11;20;0;4;899,736;7280,861
11;20;1;4;899,736;7280,861
11;20;2;4;899,736;7280,861
11;20;3;4;899,736;7280,861
11;20;4;4;899,736;7280,861
11;20;5;4;899,736;7280,861
11;20;0;5;897,77;7234,435
11;20;1;5;897,718;7235,097
11;20;2;5;897,689;7235,463
11;20;3;5;897,684;7235,531
11;20;4;5;897,698;7235,356
11;20;5;5;897,724;7235,016
11;20;0;6;902,794;7232,088
11;20;1;6;902,794;7232,088
11;20;2;6;902,794;7232,088
11;20;3;6;902,794;7232,088
11;20;4;6;902,794;7232,088
11;20;5;6;902,794;7232,088
11;20;0;7;903,703;7164,675
11;20;1;7;903,703;7164,675
11;20;2;7;903,703;7164,675
11;20;3;7;903,703;7164,675
11;20;4;7;903,703;7164,675
11;20;5;7;903,703;7164,675
11;20;0;8;905,785;7133,248
11;20;1;8;905,732;7133,923
11;20;2;8;905,677;7134,613
11;20;3;8;905,603;7135,572
11;20;4;8;905,612;7135,459
11;20;5;8;905,69;7134,457
12;0;0;0;791,211;7094,217
12;0;1;0;787,245;7095,265
12;0;2;0;783,624;7098,897
12;0;3;0;781,415;7108,276
12;0;4;0;781,411;7125,972
12;0;5;0;783,15;7148,928
12;0;0;1;786,514;7051,985
12;0;1;1;782,685;7053,139
12;0;2;1;779,488;7057,088
12;0;3;1;778,153;7067,047
12;0;4;1;779,16;7085,17
12;0;5;1;781,36;7107,814
12;0;0;2;785,857;7007,278
12;0;1;2;781,932;7008,084
12;0;2;2;778,43;7010,867
12;0;3;2;776,435;7018,005
12;0;4;2;776,595;7031,544
12;0;5;2;778,339;7050,112
12;0;0;3;786,501;6921,263
12;0;1;3;782,561;6923,476
12;0;2;3;779,017;6930,986
12;0;3;3;776,956;6949,496
12;0;4;3;777,072;6981,199
12;0;5;3;778,724;7015,599
12;0;0;4;784,495;6890,086
12;0;1;4;780,474;6890,828
12;0;2;4;776,681;6893,559
12;0;3;4;774,135;6901,427
12;0;4;4;773,814;6918,614
12;0;5;4;775,658;6944,191
12;0;0;5;781,662;6800,247
12;0;1;5;777,703;6801,66
12;0;2;5;774,103;6806,496
12;0;3;5;771,941;6818,735
12;0;4;5;772,018;6841,275
12;0;5;5;773,945;6870,302
12;0;0;6;778,358;6721,53
12;0;1;6;774,42;6722,159
12;0;2;6;770,889;6724,499
12;0;3;6;768,902;6731,384
12;0;4;6;769,301;6747,063
12;0;5;6;771,63;6772,123
12;0;0;7;778,582;6704,599
12;0;1;7;774,64;6704,591
12;0;2;7;771,094;6704,84
12;0;3;7;769,049;6706,948
12;0;4;7;769,294;6715,586
12;0;5;7;771,377;6734,947
12;0;0;8;778,56;6705,034
12;0;1;8;774,618;6704,997
12;0;2;8;771,068;6705,153
12;0;3;8;769,015;6707,042
12;0;4;8;769,242;6715,341
12;0;5;8;771,299;6734,404
12;1;0;0;790,92;7094,995
12;1;1;0;787,516;7098,509
12;1;2;0;785,595;7109,132
12;1;3;0;786,2;7129,306
12;1;4;0;788,623;7156,231
12;1;5;0;790,904;7183,19
12;1;0;1;786,413;7052,765
12;1;1;1;783,4;7056,601
12;1;2;1;782,395;7067,819
12;1;3;1;784,037;7088,349
12;1;4;1;786,944;7114,807
12;1;5;1;789,457;7141,195
12;1;0;2;785,619;7008,105
12;1;1;2;782,318;7010,768
12;1;2;2;780,604;7018,862
12;1;3;2;781,365;7034,436
12;1;4;2;783,848;7056,883
12;1;5;2;786,553;7083,655
12;1;0;3;786,233;6922,623
12;1;1;3;782,898;6929,83
12;1;2;3;781,13;6950,413
12;1;3;3;781,843;6985,56
12;1;4;3;784,146;7024,063
12;1;5;3;786,305;7053,889
12;1;0;4;784,155;6890,897
12;1;1;4;780,591;6893,618
12;1;2;4;778,33;6902,799
12;1;3;4;778,66;6922,852
12;1;4;4;781,321;6953,209
12;1;5;4;784,394;6985,463
12;1;0;5;781,4;6801,599
12;1;1;5;778,01;6806,256
12;1;2;5;776,142;6820,03
12;1;3;5;776,86;6845,686
12;1;4;5;779,58;6879,969
12;1;5;5;782,563;6915,529
12;1;0;6;778,202;6721,419
12;1;1;6;774,883;6723,738
12;1;2;6;773,216;6731,811
12;1;3;6;774,303;6750,338
12;1;4;6;777,489;6780,754
12;1;5;6;780,853;6816,565
12;1;0;7;778,181;6704,526
12;1;1;7;774,837;6704,945
12;1;2;7;773,09;6707,92
12;1;3;7;773,99;6718,954
12;1;4;7;776,897;6743,397
12;1;5;7;780,043;6777,247
12;1;0;8;778,213;6704,911
12;1;1;8;774,864;6705,253
12;1;2;8;773,107;6708,001
12;1;3;8;773,985;6718,676
12;1;4;8;776,862;6742,799
12;1;5;8;779,985;6776,511
12;2;0;0;791,831;7100,154
12;2;1;0;790,559;7112,608
12;2;2;0;791,745;7135,143
12;2;3;0;794,394;7163,023
12;2;4;0;796,649;7191,392
12;2;5;0;797,709;7217,423
12;2;0;1;787,763;7058,467
12;2;1;1;787,473;7071,354
12;2;2;1;789,632;7093,947
12;2;3;1;792,639;7121,232
12;2;4;1;795,178;7149,398
12;2;5;1;796,803;7176,626
12;2;0;2;786,761;7011,485
12;2;1;2;785,698;7020,989
12;2;2;2;786,989;7038,712
12;2;3;2;789,674;7063,176
12;2;4;2;792,504;7093,507
12;2;5;2;794,683;7126,223
12;2;0;3;787,192;6933,787
12;2;1;3;786,1;6957,148
12;2;2;3;787,368;6994,813
12;2;3;3;789,835;7032,516
12;2;4;3;792,003;7062,732
12;2;5;3;793,563;7089,972
12;2;0;4;784,767;6894,946
12;2;1;4;783,193;6905,996
12;2;2;4;784,212;6929,133
12;2;3;4;787,238;6961,318
12;2;4;4;790,397;6995,751
12;2;5;4;792,72;7027,884
12;2;0;5;782,409;6808,361
12;2;1;5;781,23;6824,242
12;2;2;5;782,576;6852,759
12;2;3;5;785,591;6888,624
12;2;4;5;788,7;6926,824
12;2;5;5;791,137;6962,016
12;2;0;6;779,115;6725,287
12;2;1;6;778,174;6735,07
12;2;2;6;779,935;6756,765
12;2;3;6;783,419;6789,882
12;2;4;6;786,872;6829,108
12;2;5;6;789,367;6866,655
12;2;0;7;779,07;6705,561
12;2;1;7;778,024;6709,811
12;2;2;7;779,571;6723,9
12;2;3;7;782,785;6751,754
12;2;4;7;786,063;6789,71
12;2;5;7;788,528;6828,384
12;2;0;8;779,2;6706,42
12;2;1;8;778,14;6710,429
12;2;2;8;779,662;6724,146
12;2;3;8;782,848;6751,694
12;2;4;8;786,109;6789,529
12;2;5;8;788,571;6828,222
12;3;0;0;795,807;7117,779
12;3;1;0;797,408;7141,313
12;3;2;0;800,237;7169,001
12;3;3;0;802,452;7195,821
12;3;4;0;803,547;7222,156
12;3;5;0;803,964;7248,19
12;3;0;1;793,1;7077,575
12;3;1;1;795,559;7100,359
12;3;2;1;798,583;7127,648
12;3;3;1;801,013;7155,383
12;3;4;1;802,522;7184,53
12;3;5;1;803,089;7213,809
12;3;0;2;791,618;7020,631
12;3;1;2;793,199;7039,944
12;3;2;2;795,74;7067,461
12;3;3;2;798,173;7101,079
12;3;4;2;800,305;7136,245
12;3;5;2;801,681;7167,17
12;3;0;3;791,364;6967,42
12;3;1;3;793,035;7004,239
12;3;2;3;795,529;7040,032
12;3;3;3;797,519;7069,155
12;3;4;3;799,117;7098,96
12;3;5;3;800,384;7130,773
12;3;0;4;788,567;6910,702
12;3;1;4;790,123;6935,655
12;3;2;4;793,328;6969,056
12;3;3;4;796,272;7003,596
12;3;4;4;798,525;7038,463
12;3;5;4;800,454;7072,759
12;3;0;5;786,43;6831,317
12;3;1;5;788,205;6860,998
12;3;2;5;791,309;6898,189
12;3;3;5;794,29;6936,472
12;3;4;5;796,776;6973,296
12;3;5;5;798,871;7006,045
12;3;0;6;783,703;6740,044
12;3;1;6;785,975;6763,531
12;3;2;6;789,579;6798,867
12;3;3;6;792,795;6838,917
12;3;4;6;795,233;6878,443
12;3;5;6;797,208;6913,039
12;3;0;7;783,424;6713,091
12;3;1;7;785,467;6729,696
12;3;2;7;788,832;6760,651
12;3;3;7;791,957;6800,06
12;3;4;7;794,398;6841,002
12;3;5;7;796,371;6876,399
12;3;0;8;783,396;6712,932
12;3;1;8;785,407;6729,23
12;3;2;8;788,745;6759,924
12;3;3;8;791,865;6799,218
12;3;4;8;794,31;6840,188
12;3;5;8;796,285;6875,604
12;4;0;0;803,972;7146,541
12;4;1;0;806,928;7170,868
12;4;2;0;809,232;7195,175
12;4;3;0;810,379;7220,219
12;4;4;0;810,853;7247,731
12;4;5;0;811,308;7271,836
12;4;0;1;802,016;7105,518
12;4;1;1;804,998;7130,034
12;4;2;1;807,365;7157,064
12;4;3;1;808,735;7186,204
12;4;4;1;809,203;7217,363
12;4;5;1;809,448;7243,606
12;4;0;2;801,234;7035,618
12;4;1;2;803,179;7065,838
12;4;2;2;804,797;7104,734
12;4;3;2;806,483;7141,666
12;4;4;2;807,957;7172,287
12;4;5;2;808,688;7198,795
12;4;0;3;799,356;7013,774
12;4;1;3;801,82;7044,5
12;4;2;3;803,678;7073,046
12;4;3;3;805,149;7104,441
12;4;4;3;806,48;7138,319
12;4;5;3;807,186;7170,617
12;4;0;4;797,17;6939,227
12;4;1;4;800;6973,021
12;4;2;4;802,647;7007,886
12;4;3;4;804,287;7046,049
12;4;4;4;806,044;7084,096
12;4;5;4;807,51;7116,693
12;4;0;5;794,754;6868,304
12;4;1;5;797,352;6906,283
12;4;2;5;800,04;6945,328
12;4;3;5;802,436;6981,682
12;4;4;5;804,62;7015,752
12;4;5;5;806,332;7044,847
12;4;0;6;792,975;6768,729
12;4;1;6;795,863;6806,812
12;4;2;6;798,647;6847,931
12;4;3;6;800,687;6888,184
12;4;4;6;802,813;6923,686
12;4;5;6;804,852;6952,989
12;4;0;7;791,474;6738,191
12;4;1;7;794,718;6769,982
12;4;2;7;797,622;6810,515
12;4;3;7;799,887;6851,174
12;4;4;7;801,965;6887,126
12;4;5;7;803,916;6916,132
12;4;0;8;791,407;6737,465
12;4;1;8;794,602;6769,248
12;4;2;8;797,535;6809,613
12;4;3;8;799,848;6850,095
12;4;4;8;801,92;6886,056
12;4;5;8;803,848;6915,073
12;5;0;0;814,892;7167,494
12;5;1;0;817,018;7188,987
12;5;2;0;818,053;7214,374
12;5;3;0;818,637;7241,693
12;5;4;0;819,318;7265,74
12;5;5;0;820,401;7280,44
12;5;0;1;812,966;7126,884
12;5;1;1;814,973;7152,576
12;5;2;1;816,036;7182,844
12;5;3;1;816,502;7213,543
12;5;4;1;816,919;7239,586
12;5;5;1;817,683;7256,572
12;5;0;2;811,89;7060,532
12;5;1;2;812,959;7099,72
12;5;2;2;814,109;7138,062
12;5;3;2;815,266;7168,681
12;5;4;2;815,843;7197,102
12;5;5;2;816,121;7222,779
12;5;0;3;812,194;7025,591
12;5;1;3;811,836;7064,318
12;5;2;3;812,444;7101,484
12;5;3;3;813,362;7137,357
12;5;4;3;813,842;7171,882
12;5;5;3;814,141;7199,412
12;5;0;4;808,551;6969,271
12;5;1;4;810,196;7005,684
12;5;2;4;811,122;7047,701
12;5;3;4;811,9;7090,833
12;5;4;4;813,176;7124,723
12;5;5;4;814,148;7148,255
12;5;0;5;804,517;6912,173
12;5;1;5;806,254;6952,434
12;5;2;5;808,36;6989,59
12;5;3;5;810,562;7022,643
12;5;4;5;812,32;7052,01
12;5;5;5;813,672;7074,68
12;5;0;6;808,841;6783,013
12;5;1;6;806,9;6844,776
12;5;2;6;807,34;6892,919
12;5;3;6;809,353;6927,958
12;5;4;6;811,657;6957,054
12;5;5;6;813,192;6985,465
12;5;0;7;801,353;6779,364
12;5;1;7;803,869;6818,1
12;5;2;7;805,952;6858,409
12;5;3;7;808,051;6892,696
12;5;4;7;809,956;6923,518
12;5;5;7;811,649;6953,889
12;5;0;8;800,959;6780,221
12;5;1;8;803,537;6818,839
12;5;2;8;805,753;6858,527
12;5;3;8;807,872;6892,646
12;5;4;8;809,701;6923,805
12;5;5;8;811,414;6954,225
12;6;0;0;827,343;7171,117
12;6;1;0;826,946;7203,663
12;6;2;0;827,025;7234,168
12;6;3;0;827,746;7257,284
12;6;4;0;828,536;7273,866
12;6;5;0;829,276;7285,385
12;6;0;1;823,958;7143,722
12;6;1;1;824,228;7176,293
12;6;2;1;824,661;7206,667
12;6;3;1;825,205;7231,392
12;6;4;1;825,938;7249,609
12;6;5;1;826,788;7263,211
12;6;0;2;823,601;7084,889
12;6;1;2;823,003;7128,814
12;6;2;2;823,418;7161,937
12;6;3;2;823,769;7191,498
12;6;4;2;824,098;7218,271
12;6;5;2;824,771;7236,726
12;6;0;3;821,179;7056,499
12;6;1;3;821,203;7094,517
12;6;2;3;821,353;7133,368
12;6;3;3;821,397;7168,845
12;6;4;3;821,666;7196,358
12;6;5;3;822,363;7212,529
12;6;0;4;818,597;7004,609
12;6;1;4;818,8;7047,456
12;6;2;4;818,949;7092,681
12;6;3;4;819,627;7127,649
12;6;4;4;820,747;7149,839
12;6;5;4;821,794;7163,666
12;6;0;5;819,243;6924,414
12;6;1;5;817,429;6979,529
12;6;2;5;817,683;7022,911
12;6;3;5;819,433;7050,904
12;6;4;5;820,844;7074,115
12;6;5;5;822,291;7091,984
12;6;0;6;814,896;6853,496
12;6;1;6;815,966;6894,413
12;6;2;6;817,705;6929,049
12;6;3;6;819,608;6956,438
12;6;4;6;820,439;6989,023
12;6;5;6;820,955;7022,14
12;6;0;7;816,663;6794,398
12;6;1;7;814,323;6854,147
12;6;2;7;815,294;6892,919
12;6;3;7;816,697;6925,29
12;6;4;7;817,648;6962,609
12;6;5;7;819,163;6998,148
12;6;0;8;811,042;6822,856
12;6;1;8;812,975;6859,841
12;6;2;8;814,991;6892,853
12;6;3;8;816,308;6926,101
12;6;4;8;817,294;6963,754
12;6;5;8;818,988;6998,935
12;7;0;0;842,552;7165,324
12;7;1;0;840,805;7200,088
12;7;2;0;839,446;7232,132
12;7;3;0;838,602;7256,536
12;7;4;0;838,001;7275,738
12;7;5;0;837,552;7290,943
12;7;0;1;838,37;7140,941
12;7;1;1;836,652;7180,046
12;7;2;1;835,443;7213,804
12;7;3;1;834,796;7239,914
12;7;4;1;834,475;7261,029
12;7;5;1;834,651;7275,107
12;7;0;2;837,201;7095,46
12;7;1;2;835,39;7136,772
12;7;2;2;833,89;7176,033
12;7;3;2;832,847;7209,794
12;7;4;2;832,406;7234,456
12;7;5;2;832,779;7248,794
12;7;0;3;832,424;7076,907
12;7;1;3;830,635;7122,746
12;7;2;3;829,416;7163,821
12;7;3;3;829,679;7189,617
12;7;4;3;830,283;7206,534
12;7;5;3;830,958;7218,535
12;7;0;4;830,834;7025,655
12;7;1;4;828,68;7079,099
12;7;2;4;827,47;7122,528
12;7;3;4;828,318;7144,366
12;7;4;4;829,232;7159,291
12;7;5;4;829,998;7172,44
12;7;0;5;832,123;6948,482
12;7;1;5;829,824;6999,201
12;7;2;5;828,466;7042,588
12;7;3;5;829,272;7068,237
12;7;4;5;830,327;7089,213
12;7;5;5;831,137;7109,279
12;7;0;6;834,839;6855,673
12;7;1;6;832,379;6900,043
12;7;2;6;830,431;6941,654
12;7;3;6;828,452;6986,307
12;7;4;6;828,092;7025,8
12;7;5;6;829,163;7054,603
12;7;0;7;826,019;6839,229
12;7;1;7;824,346;6886,56
12;7;2;7;824,638;6923,183
12;7;3;7;824,587;6965,726
12;7;4;7;825,449;7007,198
12;7;5;7;827,359;7037,928
12;7;0;8;826,298;6832,067
12;7;1;8;824,314;6881,938
12;7;2;8;823,986;6923,353
12;7;3;8;823,947;6966,941
12;7;4;8;824,962;7008,342
12;7;5;8;827,006;7038,828
12;8;0;0;852,215;7189,102
12;8;1;0;850,668;7215,826
12;8;2;0;849,414;7239,276
12;8;3;0;848,415;7258,736
12;8;4;0;847,557;7275,13
12;8;5;0;846,938;7287,813
12;8;0;1;850,777;7154,344
12;8;1;1;849,014;7184,997
12;8;2;1;847,576;7212,226
12;8;3;1;846,393;7235,109
12;8;4;1;845,43;7252,922
12;8;5;1;844,772;7265,335
12;8;0;2;848,71;7117,6
12;8;1;2;846,796;7151,111
12;8;2;2;844,963;7184,889
12;8;3;2;843,524;7213,359
12;8;4;2;842,491;7237,104
12;8;5;2;841,933;7256,005
12;8;0;3;847,728;7081,8
12;8;1;3;845,481;7118,921
12;8;2;3;843,686;7152,043
12;8;3;3;842,436;7177,182
12;8;4;3;841,41;7198,293
12;8;5;3;840,593;7215,368
12;8;0;4;840,676;7060,667
12;8;1;4;838,799;7101,127
12;8;2;4;837,547;7132,718
12;8;3;4;837,123;7155,456
12;8;4;4;837,88;7170,825
12;8;5;4;838,725;7184,998
12;8;0;5;837,229;7011,18
12;8;1;5;837,298;7041,759
12;8;2;5;838,142;7064,411
12;8;3;5;838,74;7086,674
12;8;4;5;839,1;7109,586
12;8;5;5;839,394;7129,963
12;8;0;6;841,156;6906,163
12;8;1;6;839,321;6941,862
12;8;2;6;837,226;6985,901
12;8;3;6;836,723;7025,054
12;8;4;6;837,38;7056,156
12;8;5;6;838,327;7079,019
12;8;0;7;842,235;6853,438
12;8;1;7;840,028;6888,794
12;8;2;7;836,83;6944,454
12;8;3;7;834,033;7003,248
12;8;4;7;834,226;7042,855
12;8;5;7;836,109;7064,804
12;8;0;8;835,528;6867,428
12;8;1;8;833,335;6915,984
12;8;2;8;832,638;6963,178
12;8;3;8;832,793;7008,086
12;8;4;8;833,855;7043,86
12;8;5;8;835,834;7065,58
12;9;0;0;862,184;7213,287
12;9;1;0;861,17;7227,942
12;9;2;0;860,129;7243,612
12;9;3;0;859,178;7258,386
12;9;4;0;858,392;7271,162
12;9;5;0;857,797;7281,228
12;9;0;1;859,003;7182,193
12;9;1;1;857,665;7203,497
12;9;2;1;856,438;7223
12;9;3;1;855,396;7239,603
12;9;4;1;854,562;7253,59
12;9;5;1;853,887;7266,035
12;9;0;2;857,346;7147,112
12;9;1;2;855,585;7175,788
12;9;2;2;853,975;7203,894
12;9;3;2;852,719;7227,818
12;9;4;2;851,832;7246,705
12;9;5;2;851,169;7260,466
12;9;0;3;852,975;7123,916
12;9;1;3;851,371;7152,097
12;9;2;3;850,056;7175,562
12;9;3;3;848,909;7195,99
12;9;4;3;847,93;7213,383
12;9;5;3;847,215;7227,04
12;9;0;4;851,14;7084,187
12;9;1;4;849,569;7112,854
12;9;2;4;848,3;7138,812
12;9;3;4;847,156;7164,04
12;9;4;4;846,495;7185,836
12;9;5;4;846,827;7199,122
12;9;0;5;855,459;7007,012
12;9;1;5;853,891;7032,263
12;9;2;5;852,218;7060,556
12;9;3;5;850,417;7091,313
12;9;4;5;848,749;7119,851
12;9;5;5;847,735;7140,472
12;9;0;6;853,797;6940,463
12;9;1;6;852,271;6964,405
12;9;2;6;849,749;7006,393
12;9;3;6;847,437;7047,094
12;9;4;6;846,15;7078,265
12;9;5;6;846,021;7097,935
12;9;0;7;850,2;6890,629
12;9;1;7;847,118;6940,175
12;9;2;7;843,873;6996,829
12;9;3;7;842,67;7039,439
12;9;4;7;843,306;7066,639
12;9;5;7;844,729;7083,663
12;9;0;8;849,853;6883,957
12;9;1;8;846,729;6936,429
12;9;2;8;843,555;6994,63
12;9;3;8;842,186;7039,868
12;9;4;8;842,889;7067,232
12;9;5;8;844,427;7084,12
12;10;0;0;869,023;7238,6
12;10;1;0;868,183;7250,446
12;10;2;0;867,307;7263,322
12;10;3;0;866,625;7273,549
12;10;4;0;866,145;7280,902
12;10;5;0;865,769;7286,465
12;10;0;1;870,204;7208,807
12;10;1;1;869,499;7218,267
12;10;2;1;868,658;7229,961
12;10;3;1;867,899;7240,969
12;10;4;1;867,242;7250,957
12;10;5;1;866,708;7259,026
12;10;0;2;867,117;7180,822
12;10;1;2;865,838;7199,65
12;10;2;2;864,707;7217,077
12;10;3;2;863,847;7230,568
12;10;4;2;863,201;7240,686
12;10;5;2;862,679;7248,523
12;10;0;3;867,147;7144,24
12;10;1;3;866,415;7154,072
12;10;2;3;865,431;7167,664
12;10;3;3;864,47;7181,322
12;10;4;3;863,602;7194,321
12;10;5;3;862,786;7207,467
12;10;0;4;863,267;7101,708
12;10;1;4;862,064;7120,408
12;10;2;4;860,799;7140,605
12;10;3;4;859,437;7162,328
12;10;4;4;858,214;7182,483
12;10;5;4;857,267;7198,641
12;10;0;5;863,735;7041,041
12;10;1;5;862,526;7059,228
12;10;2;5;860,964;7082,701
12;10;3;5;859,338;7107,582
12;10;4;5;857,967;7129,659
12;10;5;5;856,879;7148,306
12;10;0;6;860,875;6985,168
12;10;1;6;858,993;7013,727
12;10;2;6;857,066;7043,55
12;10;3;6;855,14;7074,118
12;10;4;6;854,077;7098,367
12;10;5;6;854,171;7113,055
12;10;0;7;862,814;6948,03
12;10;1;7;861,4;6967,711
12;10;2;7;858,788;7006,398
12;10;3;7;856,42;7043,058
12;10;4;7;854,531;7075,427
12;10;5;7;854,309;7094,052
12;10;0;8;856,222;6941,921
12;10;1;8;853,301;6990,168
12;10;2;8;851,075;7034,041
12;10;3;8;851,174;7062,185
12;10;4;8;851,976;7083,83
12;10;5;8;853,647;7095,745
12;11;0;0;875,61;7282,295
12;11;1;0;875,349;7285,703
12;11;2;0;875,054;7289,638
12;11;3;0;874,741;7293,867
12;11;4;0;874,36;7299,049
12;11;5;0;873,926;7305,001
12;11;0;1;875,089;7246,468
12;11;1;1;874,549;7253,729
12;11;2;1;873,994;7261,415
12;11;3;1;873,529;7267,872
12;11;4;1;873,09;7274,097
12;11;5;1;872,727;7279,201
12;11;0;2;873,328;7216,312
12;11;1;2;872,6;7226,705
12;11;2;2;872;7235,185
12;11;3;2;871,492;7242,476
12;11;4;2;871,021;7249,13
12;11;5;2;870,597;7255,124
12;11;0;3;872,501;7165,537
12;11;1;3;871,607;7177,801
12;11;2;3;870,621;7191,895
12;11;3;3;869,711;7205,616
12;11;4;3;868,917;7217,942
12;11;5;3;868,262;7228,133
12;11;0;4;872,069;7132,972
12;11;1;4;871,228;7144,661
12;11;2;4;870,102;7160,868
12;11;3;4;869,105;7175,529
12;11;4;4;868,331;7187,096
12;11;5;4;867,764;7195,447
12;11;0;5;871,854;7073,208
12;11;1;5;870,813;7087,518
12;11;2;5;869,384;7108,132
12;11;3;5;868,135;7126,786
12;11;4;5;867,076;7143,091
12;11;5;5;866,183;7157,032
12;11;0;6;872,09;7035,434
12;11;1;6;871,532;7042,737
12;11;2;6;870,304;7059,628
12;11;3;6;868,953;7078,895
12;11;4;6;867,771;7096,103
12;11;5;6;866,979;7108,824
12;11;0;7;870,148;6983,422
12;11;1;7;868,16;7011,48
12;11;2;7;866,085;7041,898
12;11;3;7;864,187;7070,871
12;11;4;7;863,322;7090,512
12;11;5;7;863,797;7098,048
12;11;0;8;861,419;6994,733
12;11;1;8;859,52;7032,56
12;11;2;8;859,785;7059,221
12;11;3;8;860,55;7080,398
12;11;4;8;861,683;7094,342
12;11;5;8;863,29;7099,121
12;12;0;0;880,568;7325,86
12;12;1;0;880,563;7325,923
12;12;2;0;880,479;7326,985
12;12;3;0;880,329;7328,915
12;12;4;0;880,186;7330,773
12;12;5;0;880,11;7331,776
12;12;0;1;880,94;7283,489
12;12;1;1;880,883;7284,223
12;12;2;1;880,609;7287,834
12;12;3;1;880,365;7291,059
12;12;4;1;880,148;7293,974
12;12;5;1;879,988;7296,106
12;12;0;2;880,876;7262,173
12;12;1;2;880,876;7262,173
12;12;2;2;880,846;7262,553
12;12;3;2;880,65;7265,076
12;12;4;2;880,392;7268,469
12;12;5;2;880,173;7271,38
12;12;0;3;878,383;7202,122
12;12;1;3;877,696;7211,593
12;12;2;3;877,075;7220,282
12;12;3;3;876,497;7228,547
12;12;4;3;876,024;7235,221
12;12;5;3;875,645;7240,523
12;12;0;4;878,669;7168,909
12;12;1;4;878,309;7173,777
12;12;2;4;877,731;7181,726
12;12;3;4;877,212;7188,854
12;12;4;4;876,634;7196,941
12;12;5;4;876,078;7204,839
12;12;0;5;880,513;7133,795
12;12;1;5;880,446;7134,655
12;12;2;5;880,048;7139,876
12;12;3;5;879,486;7147,423
12;12;4;5;878,825;7156,485
12;12;5;5;878,178;7165,433
12;12;0;6;877,907;7065,909
12;12;1;6;877,178;7075,636
12;12;2;6;876,25;7088,412
12;12;3;6;875,301;7101,645
12;12;4;6;874,401;7114,426
12;12;5;6;874,35;7122,344
12;12;0;7;879,977;7050,909
12;12;1;7;879,497;7057,124
12;12;2;7;878,493;7070,577
12;12;3;7;877,555;7083,322
12;12;4;7;876,825;7093,313
12;12;5;7;876,727;7098,35
12;12;0;8;870,696;7025,212
12;12;1;8;868,753;7058,651
12;12;2;8;868,769;7079,854
12;12;3;8;869,352;7092,827
12;12;4;8;870,441;7097,259
12;12;5;8;872,556;7092,741
12;13;0;0;883,739;7344,159
12;13;1;0;883,665;7345,085
