epoch;t;section;numPigs;weight;growth;sd;opt;totalCull;cycleNum;truckNum
70;10;0;134;92.9;6.56;7.85;60;205;5;1
70;9;1;195;83.2;6.32;7.2;68;205;5;1
70;10;2;136;94.6;6.76;7.65;77;205;5;1
71;11;0;74;100.1;6.64;8.35;74;205;5;1
71;10;1;127;90;6.4;7.8;72;205;5;1
71;11;2;59;101.2;6.68;8.25;59;205;5;1
72;0;0;360;26.4;6.6;3;0;55;6;1
72;11;1;55;96.1;6.44;8.35;55;55;5;1
72;0;2;360;26.4;6.6;3;0;55;6;1
73;1;0;360;32.8;6.6;3.15;0;0;6;0
73;0;1;360;26.4;6.6;3;0;0;6;0
73;1;2;360;32.8;6.76;3.4;0;0;6;0
74;2;0;360;39.5;6.52;3.55;0;0;6;0
74;1;1;360;33;6.64;3.15;0;0;6;0
74;2;2;360;40.2;6.68;3.65;0;0;6;0
75;3;0;360;46.3;6.56;4;0;0;6;0
75;2;1;360;39;6.56;3.6;0;0;6;0
75;3;2;360;46.8;6.76;4.15;0;0;6;0
76;4;0;360;53.2;6.56;4.5;0;0;6;0
76;3;1;360;46.1;6.6;4.05;0;0;6;0
76;4;2;360;54.1;6.84;4.65;0;0;6;0
77;5;0;360;60;6.4;5;0;0;6;0
77;4;1;360;53.2;6.64;4.5;0;0;6;0
77;5;2;360;61.2;6.72;5.15;0;0;6;0
78;6;0;360;66.3;6.56;5.5;0;0;6;0
78;5;1;360;59.9;6.76;5;0;0;6;0
78;6;2;360;68.5;6.8;5.65;0;0;6;0
79;7;0;360;72.7;6.4;6;0;0;6;0
79;6;1;360;67;6.8;5.5;0;0;6;0
79;7;2;360;75.3;6.84;6.15;0;0;6;0
80;8;0;360;79.9;6.32;6.6;201;410;6;2
80;7;1;360;73.8;6.76;6;0;410;6;2
80;8;2;360;81.6;6.84;6.85;209;410;6;2
81;9;0;159;86.2;6.36;7.15;15;205;6;1
81;8;1;360;80.4;6.6;6.65;171;205;6;1
81;9;2;151;88.6;6.84;7.5;19;205;6;1
82;10;0;144;92.4;6.4;7.7;64;205;6;1
82;9;1;189;87.5;6.64;7.25;79;205;6;1
82;10;2;132;95.7;6.84;8.05;62;205;6;1
83;11;0;80;99.3;6.52;8.25;80;205;6;1
83;10;1;110;94.2;6.64;7.9;55;205;6;1
83;11;2;70;102.9;6.64;8.6;70;205;6;1
84;0;0;360;26.4;6.6;3;0;55;7;1
84;11;1;55;101.4;6.64;8.55;55;55;6;1
84;0;2;360;26.4;6.6;3;0;55;7;1
85;1;0;360;33.2;6.76;3.3;0;0;7;0
85;0;1;360;26.4;6.6;3;0;0;7;0
85;1;2;360;33.7;6.68;3.1;0;0;7;0
86;2;0;360;40.6;6.72;3.7;0;0;7;0
86;1;1;360;33.7;6.52;3.05;0;0;7;0
86;2;2;360;40;6.68;3.5;0;0;7;0
87;3;0;360;47.2;6.72;4.1;0;0;7;0
87;2;1;360;40.3;6.56;3.4;0;0;7;0
87;3;2;360;46.5;6.56;4;0;0;7;0
88;4;0;360;53.5;6.76;4.5;0;0;7;0
88;3;1;360;47.2;6.52;3.9;0;0;7;0
88;4;2;360;52.8;6.72;4.45;0;0;7;0
89;5;0;360;60.7;6.8;5;0;0;7;0
89;4;1;360;53.7;6.48;4.4;0;0;7;0
89;5;2;360;59.6;6.76;4.95;0;0;7;0
90;6;0;360;67.4;6.88;5.5;0;0;7;0
90;5;1;360;60;6.76;4.9;0;0;7;0
90;6;2;360;66.3;6.6;5.45;0;0;7;0
91;7;0;360;74.3;6.8;6;0;0;7;0
91;6;1;360;66.3;6.72;5.4;0;0;7;0
91;7;2;360;72.4;6.52;5.95;0;0;7;0
92;8;0;360;81.1;6.8;6.55;207;410;7;2
92;7;1;360;73.7;6.48;5.9;0;410;7;2
92;8;2;360;79;6.56;6.55;203;410;7;2
93;9;0;153;87.8;6.84;7.1;19;205;7;1
93;8;1;360;80.1;6.48;6.45;166;205;7;1
93;9;2;157;85.6;6.56;7.15;20;205;7;1
94;10;0;134;94.7;6.8;7.6;134;205;7;1
94;9;1;194;87;6.44;7.1;46;205;7;1
94;10;2;137;92.3;6.68;7.75;25;205;7;1
95;0;0;360;26.4;6.6;3;0;204;8;1
95;10;1;148;92.7;6.44;7.7;92;204;7;1
95;11;2;112;98.8;6.72;8.35;112;204;7;1
96;1;0;360;32.8;6.48;3.15;0;56;8;1
96;11;1;56;99.6;6.28;8.3;56;56;7;1
96;0;2;360;26.4;6.6;3;0;56;8;1
97;2;0;360;39.3;6.4;3.5;0;0;8;0
97;0;1;360;26.4;6.6;3;0;0;8;0
97;1;2;360;32.4;6.6;3.05;0;0;8;0
98;3;0;360;45.9;6.44;4;0;0;8;0
98;1;1;360;32.6;6.64;3.15;0;0;8;0
98;2;2;360;39;6.64;3.45;0;0;8;0
99;4;0;360;52.2;6.44;4.5;0;0;8;0
99;2;1;360;39.1;6.56;3.55;0;0;8;0
99;3;2;360;46;6.56;3.95;0;0;8;0
100;5;0;360;58.5;6.4;5;0;0;8;0
100;3;1;360;45.5;6.56;4;0;0;8;0
100;4;2;360;52.2;6.64;4.45;0;0;8;0
101;6;0;360;64.9;6.48;5.5;0;0;8;0
101;4;1;360;52.1;6.44;4.5;0;0;8;0
101;5;2;360;59.1;6.72;4.95;0;0;8;0
102;7;0;360;71.1;6.52;6;0;0;8;0
102;5;1;360;58.3;6.4;5;0;0;8;0
102;6;2;360;66.4;6.76;5.45;0;0;8;0
103;8;0;360;77.1;6.52;6.65;205;205;8;1
103;6;1;360;64.3;6.32;5.5;0;205;8;1
103;7;2;360;73.2;6.68;5.95;0;205;8;1
104;9;0;155;84;6.44;7.25;16;205;8;1
104;7;1;360;70.8;6.12;6;0;205;8;1
104;8;2;360;79.6;6.96;6.65;189;205;8;1
105;10;0;139;90.2;6.2;7.8;23;205;8;1
105;8;1;360;76.4;6.24;6.55;148;205;8;1
105;9;2;171;86.9;7;7.2;34;205;8;1
106;11;0;116;95.7;6.32;8.3;52;205;8;1
106;9;1;212;82.8;6.12;7.05;90;205;8;1
