"t";"iL";"iG";"iSd";"slope";"intercept"
11;4;5;4;699,512;-6460,2
11;4;0;5;694,32;-6783,458
11;4;1;5;692,944;-6742,393
11;4;2;5;691,166;-6673,39
11;4;3;5;691,197;-6608,285
11;4;4;5;692,841;-6558,002
11;4;5;5;695,216;-6524,91
11;4;0;6;703,948;-6876,44
11;4;1;6;702,419;-6837,158
11;4;2;6;699,748;-6767,083
11;4;3;6;698,394;-6695,265
11;4;4;6;698,185;-6636,177
11;4;5;6;698,744;-6596,553
11;4;0;7;696,88;-6859,894
11;4;1;7;696,14;-6820,604
11;4;2;7;695,857;-6757,078
11;4;3;7;696,513;-6691,653
11;4;4;7;697,354;-6637,733
11;4;5;7;698,331;-6602,656
11;4;0;8;694,625;-6851,464
11;4;1;8;694,51;-6814,733
11;4;2;8;694,708;-6751,941
11;4;3;8;695,913;-6688,926
11;4;4;8;697,378;-6637,894
11;4;5;8;698,523;-6603,223
11;5;0;0;732,486;-6527,55
11;5;1;0;731,438;-6500,824
11;5;2;0;729,936;-6465,831
11;5;3;0;728,401;-6429,781
11;5;4;0;726,997;-6394,83
11;5;5;0;726,039;-6366,24
11;5;0;1;725,865;-6561,103
11;5;1;1;724,207;-6522,343
11;5;2;1;722,168;-6473,522
11;5;3;1;720,367;-6427,223
11;5;4;1;719,243;-6387,998
11;5;5;1;720,042;-6365,195
11;5;0;2;724,483;-6604,506
11;5;1;2;722,979;-6565,665
11;5;2;2;721,057;-6518,566
11;5;3;2;719,838;-6473,89
11;5;4;2;719,321;-6434,873
11;5;5;2;719,783;-6405,464
11;5;0;3;720,693;-6655,85
11;5;1;3;718,814;-6609,054
11;5;2;3;716,562;-6544,43
11;5;3;3;715,535;-6486,899
11;5;4;3;715,636;-6443,18
11;5;5;3;716,483;-6416,207
11;5;0;4;716,143;-6719,595
11;5;1;4;714,254;-6671,775
11;5;2;4;712,366;-6606,469
11;5;3;4;712,242;-6548,523
11;5;4;4;713,005;-6502,012
11;5;5;4;714,293;-6471,06
11;5;0;5;726,794;-6841,769
11;5;1;5;724,856;-6792,492
11;5;2;5;722,304;-6729,67
11;5;3;5;719,836;-6668,243
11;5;4;5;718,208;-6615,991
11;5;5;5;717,818;-6577,347
11;5;0;6;719,072;-6880,943
11;5;1;6;716,781;-6824,893
11;5;2;6;714,341;-6752,374
11;5;3;6;714,292;-6693,397
11;5;4;6;714,516;-6647,047
11;5;5;6;715,281;-6612,617
11;5;0;7;717,066;-6883,338
11;5;1;7;714,711;-6824,867
11;5;2;7;713,227;-6754,461
11;5;3;7;713,211;-6695,181
11;5;4;7;713,305;-6650,537
11;5;5;7;714,029;-6618,94
11;5;0;8;712,901;-6873,593
11;5;1;8;711,097;-6814,235
11;5;2;8;710,896;-6746,487
11;5;3;8;711,483;-6689,307
11;5;4;8;712,247;-6646,523
11;5;5;8;713,18;-6614,875
11;6;0;0;752,264;-6545,659
11;6;1;0;751,131;-6518,515
11;6;2;0;749,862;-6488,388
11;6;3;0;748,542;-6456,1
11;6;4;0;747,527;-6428,233
11;6;5;0;747,004;-6409,989
11;6;0;1;751,883;-6581,282
11;6;1;1;750,457;-6546,968
11;6;2;1;748,988;-6510,912
11;6;3;1;747,642;-6477,696
11;6;4;1;746,727;-6453,496
11;6;5;1;746,251;-6437,993
11;6;0;2;743,993;-6608,305
11;6;1;2;742,574;-6574,293
11;6;2;2;740,863;-6535,279
11;6;3;2;739,282;-6497,053
11;6;4;2;738,063;-6462,214
11;6;5;2;737,454;-6433,227
11;6;0;3;750,538;-6688,079
11;6;1;3;748,809;-6644,901
11;6;2;3;746,691;-6593,364
11;6;3;3;744,893;-6548,18
11;6;4;3;743,583;-6513,933
11;6;5;3;743,222;-6493,205
11;6;0;4;743,457;-6750,671
11;6;1;4;741,512;-6703,386
11;6;2;4;739,255;-6647,623
11;6;3;4;737,159;-6594,658
11;6;4;4;736,338;-6553,138
11;6;5;4;736,024;-6523,28
11;6;0;5;743,178;-6833,74
11;6;1;5;741,199;-6784,495
11;6;2;5;738,889;-6729,045
11;6;3;5;736,817;-6678,025
11;6;4;5;735,162;-6632,511
11;6;5;5;734,862;-6596,696
11;6;0;6;735,944;-6868,7
11;6;1;6;733,559;-6811,402
11;6;2;6;730,971;-6746,598
11;6;3;6;729,247;-6691,333
11;6;4;6;729,141;-6648,388
11;6;5;6;729,66;-6611,852
11;6;0;7;731,597;-6869,322
11;6;1;7;729,106;-6806,991
11;6;2;7;727,907;-6743,947
11;6;3;7;727,351;-6694,272
11;6;4;7;727,553;-6655,574
11;6;5;7;728,139;-6620,169
11;6;0;8;736,498;-6890,115
11;6;1;8;733,926;-6827,887
11;6;2;8;732,842;-6766,082
11;6;3;8;732,865;-6720,041
11;6;4;8;732,953;-6682,427
11;6;5;8;733,172;-6647,409
11;7;0;0;768,591;-6542,731
11;7;1;0;767,704;-6520,091
11;7;2;0;766,583;-6491,885
11;7;3;0;765,615;-6465,24
11;7;4;0;765,099;-6446,779
11;7;5;0;765,044;-6439,42
11;7;0;1;767,459;-6580,999
11;7;1;1;766,245;-6550,475
11;7;2;1;765,024;-6519,765
11;7;3;1;764,135;-6496,03
11;7;4;1;763,586;-6478,768
11;7;5;1;763,385;-6467,727
11;7;0;2;768,612;-6628,786
11;7;1;2;767,401;-6599,987
11;7;2;2;766,068;-6567,857
11;7;3;2;765,012;-6538,661
11;7;4;2;764,166;-6512,253
11;7;5;2;763,71;-6495,77
11;7;0;3;762,021;-6660,201
11;7;1;3;760,368;-6618,957
11;7;2;3;758,674;-6576,348
11;7;3;3;757,37;-6542,608
11;7;4;3;756,486;-6518,85
11;7;5;3;755,961;-6502,088
11;7;0;4;761,759;-6743,014
11;7;1;4;760,082;-6700,623
11;7;2;4;758,133;-6651,998
11;7;3;4;756,491;-6611,068
11;7;4;4;755,333;-6578,334
11;7;5;4;755,112;-6554,222
11;7;0;5;760,025;-6814,202
11;7;1;5;758,264;-6770,959
11;7;2;5;756,426;-6726,158
11;7;3;5;754,826;-6686,069
11;7;4;5;753,444;-6648,556
11;7;5;5;752,302;-6612,906
11;7;0;6;755,23;-6859,576
11;7;1;6;753,233;-6810,43
11;7;2;6;751,297;-6761,244
11;7;3;6;749,717;-6718,179
11;7;4;6;748,367;-6673,431
11;7;5;6;747,547;-6632,063
11;7;0;7;748,421;-6856,939
11;7;1;7;746,144;-6801,03
11;7;2;7;744,105;-6747,63
11;7;3;7;743,427;-6705,53
11;7;4;7;743,042;-6663,656
11;7;5;7;743,204;-6625,952
11;7;0;8;752,039;-6870,523
11;7;1;8;749,79;-6815,372
11;7;2;8;747,969;-6763,608
11;7;3;8;747,301;-6722,978
11;7;4;8;746,799;-6682,296
11;7;5;8;747,06;-6646,047
11;8;0;0;787,651;-6550,696
11;8;1;0;786,792;-6528,061
11;8;2;0;785,955;-6503,847
11;8;3;0;785,426;-6484,879
11;8;4;0;785,323;-6475,646
11;8;5;0;785,522;-6475,008
11;8;0;1;784,8;-6574,403
11;8;1;1;783,911;-6550,298
11;8;2;1;783,133;-6528,28
11;8;3;1;782,629;-6511,83
11;8;4;1;782,43;-6500,281
11;8;5;1;782,494;-6494,162
11;8;0;2;786,004;-6618,319
11;8;1;2;785,033;-6593,521
11;8;2;2;784,13;-6567,316
11;8;3;2;783,429;-6543,492
11;8;4;2;782,952;-6525,545
11;8;5;2;782,835;-6517,089
11;8;0;3;785,985;-6665,14
11;8;1;3;784,859;-6633,978
11;8;2;3;783,726;-6603,209
11;8;3;3;782,899;-6580,682
11;8;4;3;782,396;-6565,03
11;8;5;3;782,21;-6554,635
11;8;0;4;783,905;-6731,35
11;8;1;4;782,685;-6697,403
11;8;2;4;781,361;-6662,218
11;8;3;4;780,252;-6633,184
11;8;4;4;779,512;-6610,12
11;8;5;4;779,064;-6591,435
11;8;0;5;781,257;-6811,52
11;8;1;5;779,994;-6778,227
11;8;2;5;778,558;-6741,568
11;8;3;5;777,353;-6708,442
11;8;4;5;776,285;-6676,225
11;8;5;5;775,358;-6647,172
11;8;0;6;775,274;-6842,86
11;8;1;6;773,953;-6806,891
11;8;2;6;772,649;-6771,512
11;8;3;6;771,439;-6737,251
11;8;4;6;770,095;-6698,693
11;8;5;6;768,962;-6665,095
11;8;0;7;773,832;-6859,621
11;8;1;7;772,342;-6820,472
11;8;2;7;770,981;-6783,739
11;8;3;7;769,614;-6746,222
11;8;4;7;768,692;-6707,111
11;8;5;7;768,366;-6674,757
11;8;0;8;766,366;-6851,385
11;8;1;8;764,646;-6807,562
11;8;2;8;763,111;-6766,788
11;8;3;8;762,382;-6728,048
11;8;4;8;761,816;-6686,729
11;8;5;8;761,453;-6650,934
11;9;0;0;801,456;-6543,453
11;9;1;0;800,808;-6523,398
11;9;2;0;800,218;-6503,281
11;9;3;0;800,046;-6492,325
11;9;4;0;800,225;-6490,56
11;9;5;0;800,543;-6493,602
11;9;0;1;800,117;-6570,801
11;9;1;1;799,398;-6550,575
11;9;2;1;798,848;-6533,31
11;9;3;1;798,595;-6520,922
11;9;4;1;798,634;-6513,438
11;9;5;1;798,845;-6511,517
11;9;0;2;800,657;-6612,406
11;9;1;2;799,832;-6588,889
11;9;2;2;799,101;-6564,599
11;9;3;2;798,607;-6545,843
11;9;4;2;798,438;-6535,462
11;9;5;2;798,545;-6531,844
11;9;0;3;793,396;-6643,323
11;9;1;3;792,463;-6616,893
11;9;2;3;791,578;-6592,961
11;9;3;3;791,015;-6576,249
11;9;4;3;790,746;-6563,736
11;9;5;3;790,715;-6555,51
11;9;0;4;795,62;-6713,821
11;9;1;4;794,534;-6683,769
11;9;2;4;793,563;-6656,845
11;9;3;4;792,764;-6632,985
11;9;4;4;792,229;-6611,685
11;9;5;4;791,961;-6596,531
11;9;0;5;792,589;-6787,64
11;9;1;5;791,535;-6758,756
11;9;2;5;790,447;-6727,85
11;9;3;5;789,354;-6695,36
11;9;4;5;788,403;-6664,681
11;9;5;5;787,786;-6642,227
11;9;0;6;791,623;-6835,264
11;9;1;6;790,667;-6807,154
11;9;2;6;789,528;-6774,435
11;9;3;6;788,282;-6737,975
11;9;4;6;787,117;-6702,598
11;9;5;6;786,308;-6675,399
11;9;0;7;787,623;-6841,062
11;9;1;7;786,46;-6809,282
11;9;2;7;785,261;-6775,481
11;9;3;7;783,997;-6738,566
11;9;4;7;782,721;-6700,899
11;9;5;7;782,347;-6672,729
11;9;0;8;782,367;-6833,704
11;9;1;8;781,205;-6801,926
11;9;2;8;779,899;-6765,963
11;9;3;8;778,478;-6725,874
11;9;4;8;778,066;-6688,753
11;9;5;8;777,864;-6659,481
11;10;0;0;816,11;-6535,776
11;10;1;0;815,681;-6519,154
11;10;2;0;815,461;-6506,916
11;10;3;0;815,512;-6502,56
11;10;4;0;815,735;-6503,649
11;10;5;0;815,996;-6506,72
11;10;0;1;813,793;-6560,301
11;10;1;1;813,397;-6546,274
11;10;2;1;813,136;-6533,822
11;10;3;1;813,083;-6524,709
11;10;4;1;813,206;-6520,467
11;10;5;1;813,418;-6521,009
11;10;0;2;812,731;-6597,082
11;10;1;2;812,225;-6577,618
11;10;2;2;811,741;-6558,525
11;10;3;2;811,513;-6546,709
11;10;4;2;811,59;-6541,79
11;10;5;2;811,762;-6540,45
11;10;0;3;812,075;-6628,186
11;10;1;3;811,463;-6609,466
11;10;2;3;810,929;-6593,224
11;10;3;3;810,639;-6580,537
11;10;4;3;810,597;-6571,236
11;10;5;3;810,712;-6566,59
11;10;0;4;815,404;-6700,531
11;10;1;4;814,67;-6678,296
11;10;2;4;813,951;-6656,079
11;10;3;4;813,441;-6635,44
11;10;4;4;813,132;-6618,193
11;10;5;4;813,067;-6609,085
11;10;0;5;804,727;-6760,507
11;10;1;5;803,82;-6734,097
11;10;2;5;802,907;-6705,029
11;10;3;5;802,068;-6676,215
11;10;4;5;801,433;-6651,904
11;10;5;5;801,135;-6636,799
11;10;0;6;806,6;-6805,595
11;10;1;6;805,84;-6780,744
11;10;2;6;804,828;-6748,613
11;10;3;6;803,829;-6715,962
11;10;4;6;803,022;-6687,161
11;10;5;6;802,554;-6666,636
11;10;0;7;803,846;-6822,622
11;10;1;7;802,982;-6796,151
11;10;2;7;801,958;-6763,694
11;10;3;7;800,764;-6727,562
11;10;4;7;799,799;-6695,868
11;10;5;7;799,237;-6673,372
11;10;0;8;800,516;-6823,289
11;10;1;8;799,652;-6796,823
11;10;2;8;798,452;-6761,347
11;10;3;8;797,233;-6724,785
11;10;4;8;796,268;-6693,091
11;10;5;8;795,706;-6670,595
11;11;0;0;828,579;-6521,774
11;11;1;0;828,356;-6510,06
11;11;2;0;828,367;-6504,522
11;11;3;0;828,57;-6504,939
11;11;4;0;828,855;-6508,122
11;11;5;0;829,087;-6511,569
11;11;0;1;827,383;-6549,377
11;11;1;1;827,133;-6538,041
11;11;2;1;827,049;-6528,373
11;11;3;1;827,147;-6523,24
11;11;4;1;827,37;-6523,252
11;11;5;1;827,617;-6526,33
11;11;0;2;826,177;-6581,983
11;11;1;2;825,779;-6565,136
11;11;2;2;825,529;-6552,502
11;11;3;2;825,512;-6545,83
11;11;4;2;825,67;-6543,586
11;11;5;2;825,88;-6544,493
11;11;0;3;825,065;-6610,672
11;11;1;3;824,674;-6597,427
11;11;2;3;824,39;-6585,014
11;11;3;3;824,289;-6574,708
11;11;4;3;824,339;-6568,049
11;11;5;3;824,468;-6565,72
11;11;0;4;823,765;-6666,709
11;11;1;4;823,269;-6649,211
11;11;2;4;822,846;-6630,287
11;11;3;4;822,547;-6612,833
11;11;4;4;822,426;-6601,454
11;11;5;4;822,463;-6596,675
11;11;0;5;821,397;-6739,256
11;11;1;5;820,8;-6716,8
11;11;2;5;820,158;-6691,141
11;11;3;5;819,504;-6666,102
11;11;4;5;819,131;-6648,239
11;11;5;5;819,014;-6638,099
11;11;0;6;817,67;-6777,804
11;11;1;6;817,024;-6753,238
11;11;2;6;816,156;-6722,664
11;11;3;6;815,305;-6692,947
11;11;4;6;814,747;-6669,276
11;11;5;6;814,473;-6653,988
11;11;0;7;816,636;-6802,852
11;11;1;7;815,726;-6774,059
11;11;2;7;814,703;-6740,871
11;11;3;7;813,836;-6710,681
11;11;4;7;813,255;-6686,292
11;11;5;7;812,937;-6669,901
11;11;0;8;813,19;-6804,041
11;11;1;8;812,28;-6775,245
11;11;2;8;811,257;-6742,049
11;11;3;8;810,357;-6711,301
11;11;4;8;809,664;-6684,964
11;11;5;8;809,285;-6667,533
11;12;0;0;839,662;-6509,17
11;12;1;0;839,654;-6503,601
11;12;2;0;839,833;-6503,31
11;12;3;0;840,115;-6506,283
11;12;4;0;840,355;-6509,708
11;12;5;0;840,456;-6512,372
11;12;0;1;839,632;-6534,946
11;12;1;1;839,541;-6526,01
11;12;2;1;839,612;-6520,043
11;12;3;1;839,82;-6519,286
11;12;4;1;840,09;-6522,329
11;12;5;1;840,265;-6525,942
11;12;0;2;834,787;-6556,647
11;12;1;2;834,543;-6544,757
11;12;2;2;834,492;-6537,308
11;12;3;2;834,63;-6534,425
11;12;4;2;834,857;-6535,065
11;12;5;2;835,059;-6537,308
11;12;0;3;836,837;-6586,374
11;12;1;3;836,568;-6575,158
11;12;2;3;836,439;-6564,478
11;12;3;3;836,468;-6557,103
11;12;4;3;836,599;-6553,986
11;12;5;3;836,754;-6553,57
11;12;0;4;836,598;-6645,339
11;12;1;4;836,212;-6628,494
11;12;2;4;835,891;-6610,571
11;12;3;4;835,74;-6597,987
11;12;4;4;835,762;-6591,979
11;12;5;4;835,87;-6589,761
11;12;0;5;833,599;-6706,301
11;12;1;5;833,023;-6683,317
11;12;2;5;832,462;-6659,505
11;12;3;5;832,109;-6641,392
11;12;4;5;831,959;-6629,462
11;12;5;5;831,932;-6622,571
11;12;0;6;828,539;-6745,231
11;12;1;6;827,876;-6719,616
11;12;2;6;827,205;-6692,606
11;12;3;6;826,715;-6669,604
11;12;4;6;826,418;-6652,281
11;12;5;6;826,282;-6642,371
11;12;0;7;828,607;-6761,572
11;12;1;7;827,933;-6735,582
11;12;2;7;827,231;-6707,93
11;12;3;7;826,602;-6682,497
11;12;4;7;826,243;-6663,838
11;12;5;7;826,095;-6653,556
11;12;0;8;826,899;-6781,154
11;12;1;8;825,984;-6751,416
11;12;2;8;825,085;-6720,723
11;12;3;8;824,456;-6695,29
11;12;4;8;824,098;-6676,632
11;12;5;8;823,95;-6666,358
11;13;0;0;849,905;-6485,457
11;13;1;0;849,967;-6483,604
11;13;2;0;850,111;-6484,408
11;13;3;0;850,272;-6486,522
11;13;4;0;850,389;-6489,316
11;13;5;0;850,446;-6492,361
11;13;0;1;847,471;-6516,417
11;13;1;1;847,523;-6510,663
11;13;2;1;847,627;-6507,902
11;13;3;1;847,772;-6508,737
11;13;4;1;847,926;-6511,885
11;13;5;1;848,031;-6515,398
11;13;0;2;845,82;-6535,034
11;13;1;2;845,758;-6527,987
11;13;2;2;845,872;-6524,469
11;13;3;2;846,048;-6523,999
11;13;4;2;846,175;-6524,85
11;13;5;2;846,274;-6526,765
11;13;0;3;840,917;-6570,565
11;13;1;3;840,787;-6560,826
11;13;2;3;840,794;-6552,844
11;13;3;3;840,914;-6549,079
11;13;4;3;841,081;-6548,31
11;13;5;3;841,225;-6548,777
11;13;0;4;845,106;-6613,452
11;13;1;4;844,809;-6597,162
11;13;2;4;844,629;-6583,531
11;13;3;4;844,626;-6576,578
11;13;4;4;844,734;-6573,71
11;13;5;4;844,864;-6572,934
11;13;0;5;840,328;-6670,208
11;13;1;5;839,815;-6648,56
11;13;2;5;839,427;-6629,463
11;13;3;5;839,249;-6616,594
11;13;4;5;839,203;-6608,358
11;13;5;5;839,237;-6604,302
11;13;0;6;844,118;-6710,928
11;13;1;6;843,503;-6686,438
11;13;2;6;842,981;-6662,717
11;13;3;6;842,654;-6644,331
11;13;4;6;842,486;-6632,517
11;13;5;6;842,446;-6626,968
11;13;0;7;841,029;-6727,36
11;13;1;7;840,409;-6702,696
11;13;2;7;839,877;-6678,591
11;13;3;7;839,532;-6659,506
11;13;4;7;839,344;-6647,121
11;13;5;7;839,29;-6641,259
11;13;0;8;834,519;-6752,478
11;13;1;8;833,708;-6724,861
11;13;2;8;833,034;-6698,563
11;13;3;8;832,632;-6678,597
11;13;4;8;832,437;-6666,078
11;13;5;8;832,385;-6660,248
11;14;0;0;856,42;-6467,935
11;14;1;0;856,546;-6468,541
11;14;2;0;856,708;-6470,49
11;14;3;0;856,834;-6473,167
11;14;4;0;856,901;-6476,431
11;14;5;0;856,925;-6479,431
11;14;0;1;854,871;-6487,577
11;14;1;1;854,941;-6484,496
11;14;2;1;855,079;-6484,791
11;14;3;1;855,234;-6487,639
11;14;4;1;855,356;-6491,477
11;14;5;1;855,411;-6494,281
11;14;0;2;854,319;-6508,39
11;14;1;2;854,346;-6504,021
11;14;2;2;854,45;-6502,143
11;14;3;2;854,577;-6502,673
11;14;4;2;854,686;-6504,586
11;14;5;2;854,756;-6506,941
11;14;0;3;849,774;-6550,886
11;14;1;3;849,772;-6543,473
11;14;2;3;849,879;-6539,086
11;14;3;3;850,041;-6537,946
11;14;4;3;850,157;-6537,569
11;14;5;3;850,236;-6538,395
11;14;0;4;850,134;-6583,979
11;14;1;4;849,958;-6571,188
11;14;2;4;849,927;-6563,285
11;14;3;4;850,002;-6559,631
11;14;4;4;850,075;-6557,512
11;14;5;4;850,152;-6557,413
11;14;0;5;850,203;-6640,368
11;14;1;5;849,883;-6623,377
11;14;2;5;849,676;-6609,633
11;14;3;5;849,611;-6600,65
11;14;4;5;849,637;-6595,613
11;14;5;5;849,714;-6593,486
11;14;0;6;849,252;-6670,914
11;14;1;6;848,814;-6649,962
11;14;2;6;848,462;-6630,792
11;14;3;6;848,271;-6617,866
11;14;4;6;848,211;-6611,035
11;14;5;6;848,237;-6607,236
11;14;0;7;844,445;-6693,542
11;14;1;7;843,95;-6671,539
11;14;2;7;843,577;-6651,583
11;14;3;7;843,363;-6637,951
11;14;4;7;843,286;-6630,769
11;14;5;7;843,302;-6626,678
11;14;0;8;846,773;-6709,348
11;14;1;8;846,278;-6687,343
11;14;2;8;845,904;-6667,376
11;14;3;8;845,689;-6653,729
11;14;4;8;845,613;-6646,538
11;14;5;8;845,628;-6642,441
11;15;0;0;861,251;-6443,172
11;15;1;0;861,4;-6444,916
11;15;2;0;861,534;-6447,494
11;15;3;0;861,61;-6450,703
11;15;4;0;861,639;-6454,011
11;15;5;0;861,627;-6456,066
11;15;0;1;860,839;-6464,74
11;15;1;1;860,96;-6464,775
11;15;2;1;861,116;-6467,309
11;15;3;1;861,248;-6471,153
11;15;4;1;861,315;-6474,361
11;15;5;1;861,3;-6475,485
11;15;0;2;858,844;-6489,083
11;15;1;2;858,933;-6487,156
11;15;2;2;859,059;-6487,351
11;15;3;2;859,174;-6489,094
11;15;4;2;859,256;-6491,641
11;15;5;2;859,283;-6493,671
11;15;0;3;858,06;-6522,188
11;15;1;3;858,088;-6517,034
11;15;2;3;858,165;-6514,295
11;15;3;3;858,259;-6513,337
11;15;4;3;858,346;-6514,023
11;15;5;3;858,401;-6515,898
11;15;0;4;857,919;-6559,395
11;15;1;4;857,865;-6551,605
11;15;2;4;857,89;-6546,939
11;15;3;4;857,959;-6544,461
11;15;4;4;858,042;-6544,036
11;15;5;4;858,107;-6544,698
11;15;0;5;855,149;-6614,862
11;15;1;5;854,999;-6602,787
11;15;2;5;854,918;-6593,153
11;15;3;5;854,901;-6587,044
11;15;4;5;854,937;-6583,769
11;15;5;5;854,991;-6581,566
11;15;0;6;856,973;-6641,308
11;15;1;6;856,743;-6625,102
11;15;2;6;856,574;-6611,782
11;15;3;6;856,495;-6604,052
11;15;4;6;856,49;-6599,232
11;15;5;6;856,532;-6595,231
11;15;0;7;855,494;-6666,976
11;15;1;7;855,146;-6648,645
11;15;2;7;854,909;-6633,97
11;15;3;7;854,814;-6625,913
11;15;4;7;854,821;-6621,136
11;15;5;7;854,888;-6617,296
11;15;0;8;851,688;-6685,431
11;15;1;8;851,339;-6667,088
11;15;2;8;851,102;-6652,401
11;15;3;8;851,007;-6644,34
11;15;4;8;851,013;-6639,561
11;15;5;8;851,08;-6635,721
11;16;0;0;864,957;-6427,787
11;16;1;0;865,085;-6430,125
11;16;2;0;865,17;-6433,225
11;16;3;0;865,206;-6436,588
11;16;4;0;865,196;-6438,964
11;16;5;0;865,142;-6439,479
11;16;0;1;864,776;-6445,873
11;16;1;1;864,919;-6448,039
11;16;2;1;865,058;-6451,781
11;16;3;1;865,138;-6455,206
11;16;4;1;865,13;-6456,614
11;16;5;1;865,039;-6455,668
11;16;0;2;864,288;-6471,35
11;16;1;2;864,404;-6471,433
11;16;2;2;864,523;-6473,023
11;16;3;2;864,613;-6475,544
11;16;4;2;864,647;-6477,828
11;16;5;2;864,61;-6478,469
11;16;0;3;864,497;-6492,954
11;16;1;3;864,564;-6490,31
11;16;2;3;864,658;-6489,153
11;16;3;3;864,749;-6489,597
11;16;4;3;864,812;-6491,524
11;16;5;3;864,827;-6493,293
11;16;0;4;863,548;-6540,54
11;16;1;4;863,565;-6536,14
11;16;2;4;863,63;-6533,334
11;16;3;4;863,711;-6532,555
11;16;4;4;863,784;-6533,148
11;16;5;4;863,827;-6533,727
11;16;0;5;865,46;-6580,236
11;16;1;5;865,382;-6571,302
11;16;2;5;865,355;-6564,653
11;16;3;5;865,384;-6561,047
11;16;4;5;865,441;-6558,513
11;16;5;5;865,495;-6556,706
11;16;0;6;865,019;-6619,621
11;16;1;6;864,859;-6607,134
11;16;2;6;864,765;-6598,579
11;16;3;6;864,75;-6593,505
11;16;4;6;864,79;-6588,989
11;16;5;6;864,858;-6585,995
11;16;0;7;864,001;-6628,642
11;16;1;7;863,83;-6615,667
11;16;2;7;863,727;-6606,892
11;16;3;7;863,706;-6601,657
11;16;4;7;863,745;-6596,873
11;16;5;7;863,816;-6593,736
11;16;0;8;862,897;-6651,099
11;16;1;8;862,675;-6637,388
11;16;2;8;862,56;-6628,429
11;16;3;8;862,552;-6623,386
11;16;4;8;862,616;-6618,969
11;16;5;8;862,724;-6616,359
11;17;0;0;870,042;-6416,646
11;17;1;0;870,126;-6419,426
11;17;2;0;870,169;-6422,791
11;17;3;0;870,168;-6425,438
11;17;4;0;870,111;-6426,162
11;17;5;0;870,034;-6425,733
11;17;0;1;869,738;-6440,907
11;17;1;1;869,868;-6444,252
11;17;2;1;869,959;-6447,826
11;17;3;1;869,966;-6449,631
11;17;4;1;869,873;-6448,79
11;17;5;1;869,751;-6446,942
11;17;0;2;868,472;-6459,568
11;17;1;2;868,584;-6460,971
11;17;2;2;868,679;-6463,384
11;17;3;2;868,725;-6465,807
11;17;4;2;868,69;-6466,655
11;17;5;2;868,615;-6466,116
11;17;0;3;870,008;-6481,695
11;17;1;3;870,093;-6480,615
11;17;2;3;870,186;-6480,786
11;17;3;3;870,257;-6482,552
11;17;4;3;870,277;-6484,505
11;17;5;3;870,267;-6485,943
11;17;0;4;869,165;-6520,278
11;17;1;4;869,222;-6517,636
11;17;2;4;869,302;-6516,525
11;17;3;4;869,379;-6517,016
11;17;4;4;869,428;-6517,628
11;17;5;4;869,463;-6518,798
11;17;0;5;869,9;-6570,651
11;17;1;5;869,871;-6564,434
11;17;2;5;869,893;-6560,492
11;17;3;5;869,948;-6557,91
11;17;4;5;870,007;-6555,731
11;17;5;5;870,066;-6555,886
11;17;0;6;869,558;-6605,252
11;17;1;6;869,466;-6597,153
11;17;2;6;869,44;-6591,833
11;17;3;6;869,473;-6587,299
11;17;4;6;869,544;-6583,69
11;17;5;6;869,631;-6583,292
11;17;0;7;870,925;-6609,634
11;17;1;7;870,826;-6601,304
11;17;2;7;870,793;-6595,798
11;17;3;7;870,823;-6590,959
11;17;4;7;870,897;-6587,151
11;17;5;7;870,99;-6586,686
11;17;0;8;871,938;-6642,516
11;17;1;8;871,839;-6634,186
11;17;2;8;871,806;-6628,678
11;17;3;8;871,836;-6623,834
11;17;4;8;871,909;-6620,023
11;17;5;8;872,003;-6619,558
11;18;0;0;872,418;-6419,645
11;18;1;0;872,463;-6422,744
11;18;2;0;872,469;-6425,615
11;18;3;0;872,421;-6426,681
11;18;4;0;872,335;-6426,204
11;18;5;0;872,292;-6426,784
11;18;0;1;873,564;-6441,045
11;18;1;1;873,654;-6444,426
11;18;2;1;873,677;-6446,631
11;18;3;1;873,599;-6446,246
11;18;4;1;873,464;-6444,218
11;18;5;1;873,397;-6443,996
11;18;0;2;875,923;-6465,773
11;18;1;2;876,014;-6467,941
11;18;2;2;876,069;-6470,464
11;18;3;2;876,048;-6471,643
11;18;4;2;875,966;-6471,084
11;18;5;2;875,934;-6471,38
11;18;0;3;874,953;-6479,075
11;18;1;3;875,04;-6479,135
11;18;2;3;875,117;-6480,714
11;18;3;3;875,147;-6482,784
11;18;4;3;875,136;-6484,371
11;18;5;3;875,159;-6486,912
11;18;0;4;876,088;-6513,026
11;18;1;4;876,161;-6511,903
11;18;2;4;876,241;-6512,253
11;18;3;4;876,296;-6512,907
11;18;4;4;876,333;-6514,015
11;18;5;4;876,402;-6517,388
11;18;0;5;878,017;-6554,933
11;18;1;5;878,034;-6551,256
11;18;2;5;878,087;-6548,623
11;18;3;5;878,146;-6546,288
11;18;4;5;878,209;-6546,035
11;18;5;5;878,301;-6549,516
11;18;0;6;876,299;-6586,344
11;18;1;6;876,271;-6581,488
11;18;2;6;876,296;-6576,976
11;18;3;6;876,361;-6573,036
11;18;4;6;876,455;-6572,095
11;18;5;6;876,572;-6575,003
11;18;0;7;877,538;-6610,136
11;18;1;7;877,504;-6605,095
11;18;2;7;877,526;-6600,283
11;18;3;7;877,594;-6596,121
11;18;4;7;877,693;-6595,103
11;18;5;7;877,815;-6597,921
11;18;0;8;878,185;-6625,053
